143|1|2018-02-15
144|1|2018-02-15
145|1|2018-02-15
146|1|2018-02-15
147|1|2018-02-15
148|1|2018-02-15
149|1|2018-02-15
150|1|2018-02-15
151|1|2018-02-15
152|1|2018-02-15
153|1|2018-02-16
154|1|2018-02-16
155|1|2018-02-16
156|1|2018-02-16
157|1|2018-02-16
158|1|2018-02-16
159|1|2018-02-16
160|1|2018-02-16
161|1|2018-02-16
162|1|2018-02-17
163|1|2018-02-17
164|1|2018-02-17
165|1|2018-02-18
166|1|2018-02-18
167|1|2018-02-18
168|1|2018-02-18
169|1|2018-02-19
170|1|2018-02-19
171|1|2018-02-19
172|1|2018-02-20
173|1|2018-02-20
174|1|2018-02-20
175|1|2018-02-20
176|1|2018-02-20
177|1|2018-02-20
178|1|2018-02-20
179|1|2018-02-20
180|1|2018-02-20
181|1|2018-02-20
182|1|2018-02-20
183|1|2018-02-20
184|1|2018-02-20
185|1|2018-02-20
186|1|2018-02-20
187|1|2018-02-20
188|1|2018-02-20
189|1|2018-02-20
190|1|2018-02-20
191|1|2018-02-20
192|1|2018-02-20
193|1|2018-02-22
194|1|2018-02-22
195|1|2018-02-22
196|1|2018-02-24
197|1|2018-02-24
198|1|2018-02-24
199|1|2018-02-25
200|1|2018-02-25
201|1|2018-02-25
202|1|2018-02-25
203|1|2018-02-25
204|1|2018-02-25
205|1|2018-02-25
206|1|2018-02-25
207|1|2018-02-25
208|1|2018-02-25
209|1|2018-02-25
210|1|2018-02-25
211|1|2018-02-25
212|1|2018-02-25
213|1|2018-02-25
214|1|2018-02-25
215|1|2018-02-25
216|1|2018-02-25
217|1|2018-02-25
218|1|2018-02-25
219|1|2018-02-25
220|1|2018-02-25
221|1|2018-02-25
222|1|2018-02-25
223|1|2018-02-25
224|1|2018-02-25
225|1|2018-02-25
226|1|2018-02-25
227|1|2018-02-25
228|1|2018-02-25
229|1|2018-02-25
230|1|2018-02-25
231|1|2018-02-25
232|1|2018-02-25
233|1|2018-02-25
234|1|2018-02-25
235|1|2018-02-25
236|1|2018-02-25
237|1|2018-02-25
238|1|2018-02-25
239|1|2018-02-25
240|1|2018-02-26
241|1|2018-02-26
242|1|2018-02-26
243|1|2018-02-26
244|1|2018-02-26
245|1|2018-02-26
246|1|2018-02-26
247|1|2018-02-26
248|1|2018-02-26
249|1|2018-02-26
250|1|2018-02-26
251|1|2018-02-26
252|1|2018-02-26
253|1|2018-02-27
254|1|2018-02-27
255|1|2018-02-27
256|1|2018-02-27
257|1|2018-02-27
258|1|2018-02-27
259|1|2018-02-27
260|1|2018-02-27
261|1|2018-02-27
262|1|2018-02-27
263|1|2018-02-27
264|1|2018-02-27
265|1|2018-02-27
266|1|2018-02-27
267|1|2018-02-27
268|1|2018-02-27
269|1|2018-02-27
270|1|2018-02-28
271|1|2018-02-28
272|1|2018-02-28
273|1|2018-02-28
274|1|2018-02-28
275|1|2018-02-28
276|1|2018-02-28
277|1|2018-02-28
278|1|2018-02-28
279|1|2018-02-28
280|1|2018-02-28
281|1|2018-02-28
282|1|2018-02-28
283|1|2018-02-28
284|1|2018-02-28
285|1|2018-02-28
286|1|2018-02-28
287|1|2018-02-28
288|1|2018-02-28
289|1|2018-02-28
290|1|2018-02-28
291|1|2018-02-28
292|1|2018-02-28
293|1|2018-02-28
294|1|2018-02-28
295|1|2018-02-28
296|1|2018-02-28
297|1|2018-02-28
298|1|2018-02-28
299|1|2018-02-28
300|1|2018-02-28
301|1|2018-02-28
302|1|2018-02-28
303|1|2018-02-28
304|1|2018-02-28
305|1|2018-02-28
306|1|2018-02-28
307|1|2018-02-28
308|1|2018-02-28
309|1|2018-02-28
310|1|2018-02-28
311|1|2018-02-28
312|1|2018-02-28
313|1|2018-02-28
314|1|2018-02-28
315|1|2018-02-28
316|1|2018-02-28
317|1|2018-02-28
318|1|2018-03-01
319|1|2018-03-01
320|1|2018-03-01
321|1|2018-03-01
322|1|2018-03-01
323|1|2018-03-01
324|1|2018-03-01
325|1|2018-03-02
326|1|2018-03-02
327|1|2018-03-02
328|1|2018-03-02
329|1|2018-03-02
330|1|2018-03-02
331|1|2018-03-02
332|1|2018-03-02
333|1|2018-03-02
334|1|2018-03-02
335|1|2018-03-02
336|1|2018-03-02
337|1|2018-03-02
338|1|2018-03-02
339|1|2018-03-02
340|1|2018-03-02
341|1|2018-03-02
342|1|2018-03-02
343|1|2018-03-02
344|1|2018-03-03
345|1|2018-03-03
346|1|2018-03-03
347|1|2018-03-04
348|1|2018-03-04
349|1|2018-03-04
350|1|2018-03-04
351|1|2018-03-04
352|1|2018-03-04
353|1|2018-03-04
354|1|2018-03-04
355|1|2018-03-05
356|1|2018-03-05
357|1|2018-03-05
358|1|2018-03-05
359|1|2018-03-05
360|1|2018-03-06
361|1|2018-03-06
362|1|2018-03-06
363|1|2018-03-06
364|1|2018-03-06
365|1|2018-03-06
366|1|2018-03-06
367|1|2018-03-07
368|1|2018-03-07
369|1|2018-03-07
370|1|2018-03-07
371|1|2018-03-07
372|1|2018-03-07
373|1|2018-03-07
374|1|2018-03-07
375|1|2018-03-07
376|1|2018-03-07
377|1|2018-03-07
378|1|2018-03-07
379|1|2018-03-07
380|1|2018-03-07
381|1|2018-03-07
382|1|2018-03-07
383|1|2018-03-07
384|1|2018-03-07
385|1|2018-03-07
386|1|2018-03-07
387|1|2018-03-07
388|1|2018-03-07
389|1|2018-03-07
390|1|2018-03-07
391|1|2018-03-07
392|1|2018-03-07
393|1|2018-03-07
394|1|2018-03-07
395|1|2018-03-07
396|1|2018-03-07
397|1|2018-03-07
398|1|2018-03-07
399|1|2018-03-07
400|1|2018-03-07
401|1|2018-03-07
402|1|2018-03-08
403|1|2018-03-08
404|1|2018-03-08
405|1|2018-03-08
406|1|2018-03-08
407|1|2018-03-09
408|1|2018-03-09
409|1|2018-03-09
410|1|2018-03-09
411|1|2018-03-09
412|1|2018-03-09
413|1|2018-03-09
414|1|2018-03-09
415|1|2018-03-09
416|1|2018-03-09
417|1|2018-03-09
418|1|2018-03-09
419|1|2018-03-09
420|1|2018-03-09
421|1|2018-03-09
422|1|2018-03-09
423|1|2018-03-09
424|1|2018-03-09
425|1|2018-03-09
426|1|2018-03-09
427|1|2018-03-09
428|1|2018-03-09
429|1|2018-03-09
430|1|2018-03-09
431|1|2018-03-09
432|1|2018-03-09
433|1|2018-03-09
434|1|2018-03-09
435|1|2018-03-09
436|1|2018-03-09
437|1|2018-03-09
438|1|2018-03-09
439|1|2018-03-09
440|1|2018-03-09
441|1|2018-03-09
442|1|2018-03-09
443|1|2018-03-09
444|1|2018-03-10
445|1|2018-03-10
446|1|2018-03-10
447|1|2018-03-11
448|1|2018-03-11
449|1|2018-03-11
450|1|2018-03-11
451|1|2018-03-11
452|1|2018-03-11
453|1|2018-03-11
454|1|2018-03-11
455|1|2018-03-11
456|1|2018-03-11
457|1|2018-03-11
458|1|2018-03-11
459|1|2018-03-11
460|1|2018-03-11
461|1|2018-03-11
462|1|2018-03-11
463|1|2018-03-11
464|1|2018-03-11
465|1|2018-03-11
466|1|2018-03-11
467|1|2018-03-11
468|1|2018-03-11
469|1|2018-03-11
470|1|2018-03-11
471|1|2018-03-11
472|1|2018-03-11
473|1|2018-03-11
474|1|2018-03-11
475|1|2018-03-11
476|1|2018-03-11
477|1|2018-03-11
478|1|2018-03-11
479|1|2018-03-11
480|1|2018-03-11
481|1|2018-03-11
482|1|2018-03-11
483|1|2018-03-11
484|1|2018-03-11
485|1|2018-03-11
486|1|2018-03-11
487|1|2018-03-11
488|1|2018-03-12
489|1|2018-03-12
490|1|2018-03-12
491|1|2018-03-12
492|1|2018-03-12
493|1|2018-03-12
494|1|2018-03-12
495|1|2018-03-12
496|1|2018-03-12
497|1|2018-03-12
498|1|2018-03-12
499|1|2018-03-12
500|1|2018-03-12
501|1|2018-03-12
502|1|2018-03-12
503|1|2018-03-12
504|1|2018-03-12
505|1|2018-03-12
506|1|2018-03-12
507|1|2018-03-12
508|1|2018-03-12
509|1|2018-03-12
510|1|2018-03-12
511|1|2018-03-12
512|1|2018-03-12
513|1|2018-03-12
514|1|2018-03-12
515|1|2018-03-12
516|1|2018-03-12
517|1|2018-03-12
518|1|2018-03-12
519|1|2018-03-12
520|1|2018-03-12
521|1|2018-03-12
522|1|2018-03-12
523|1|2018-03-12
524|1|2018-03-12
525|1|2018-03-12
526|1|2018-03-12
527|1|2018-03-12
528|1|2018-03-12
529|1|2018-03-12
530|1|2018-03-12
531|1|2018-03-12
532|1|2018-03-12
533|1|2018-03-12
534|1|2018-03-12
535|1|2018-03-12
536|1|2018-03-12
537|1|2018-03-12
538|1|2018-03-12
539|1|2018-03-12
540|1|2018-03-12
541|1|2018-03-12
542|1|2018-03-12
543|1|2018-03-12
544|1|2018-03-12
545|1|2018-03-12
546|1|2018-03-12
547|1|2018-03-12
548|1|2018-03-12
549|1|2018-03-12
550|1|2018-03-13
551|1|2018-03-13
552|1|2018-03-13
553|1|2018-03-13
554|1|2018-03-13
555|1|2018-03-13
556|1|2018-03-13
557|1|2018-03-13
558|1|2018-03-13
559|1|2018-03-13
560|1|2018-03-13
561|1|2018-03-13
562|1|2018-03-13
563|1|2018-03-13
564|1|2018-03-13
565|1|2018-03-13
566|1|2018-03-13
567|1|2018-03-13
568|1|2018-03-13
569|1|2018-03-13
570|1|2018-03-13
571|1|2018-03-13
572|1|2018-03-13
573|1|2018-03-13
574|1|2018-03-13
575|1|2018-03-13
576|1|2018-03-13
577|1|2018-03-13
578|1|2018-03-13
579|1|2018-03-13
580|1|2018-03-13
581|1|2018-03-13
582|1|2018-03-13
583|1|2018-03-13
584|1|2018-03-13
585|1|2018-03-13
586|1|2018-03-13
587|1|2018-03-13
588|1|2018-03-13
589|1|2018-03-13
590|1|2018-03-13
591|1|2018-03-13
592|1|2018-03-13
593|1|2018-03-14
594|1|2018-03-14
595|1|2018-03-16
596|1|2018-03-16
597|1|2018-03-18
598|1|2018-03-18
599|1|2018-03-18
600|1|2018-03-18
601|1|2018-03-18
602|1|2018-03-18
603|1|2018-03-18
604|1|2018-03-18
605|1|2018-03-18
606|1|2018-03-18
607|1|2018-03-18
608|1|2018-03-20
609|1|2018-03-20
610|1|2018-03-20
611|1|2018-03-20
612|1|2018-03-20
613|1|2018-03-20
614|1|2018-03-20
615|1|2018-03-20
616|1|2018-03-20
617|1|2018-03-20
618|1|2018-03-20
619|1|2018-03-20
620|1|2018-03-20
621|1|2018-03-20
622|1|2018-03-20
623|1|2018-03-20
624|1|2018-03-20
625|1|2018-03-20
626|1|2018-03-20
627|1|2018-03-20
628|1|2018-03-20
629|1|2018-03-20
630|1|2018-03-20
631|1|2018-03-20
632|1|2018-03-20
633|1|2018-03-20
634|1|2018-03-20
635|1|2018-03-20
636|1|2018-03-20
637|1|2018-03-20
638|1|2018-03-20
639|1|2018-03-20
640|1|2018-03-20
641|1|2018-03-20
642|1|2018-03-20
643|1|2018-03-20
644|1|2018-03-20
645|1|2018-03-20
646|1|2018-03-20
647|1|2018-03-20
648|1|2018-03-20
649|1|2018-03-21
650|1|2018-03-22
651|1|2018-03-22
652|1|2018-03-22
653|1|2018-03-22
654|1|2018-03-22
655|1|2018-03-22
656|1|2018-03-22
657|1|2018-03-22
658|1|2018-03-22
659|1|2018-03-22
660|1|2018-03-22
661|1|2018-03-22
662|1|2018-03-22
663|1|2018-03-22
664|1|2018-03-22
665|1|2018-03-22
666|1|2018-03-22
667|1|2018-03-22
668|1|2018-03-22
669|1|2018-03-22
670|1|2018-03-22
671|1|2018-03-22
672|1|2018-03-22
673|1|2018-03-22
674|1|2018-03-22
675|1|2018-03-22
676|1|2018-03-22
677|1|2018-03-22
678|1|2018-03-22
679|1|2018-03-22
680|1|2018-03-22
681|1|2018-03-22
682|1|2018-03-22
683|1|2018-03-22
684|1|2018-03-22
685|1|2018-03-22
686|1|2018-03-23
687|1|2018-03-23
688|1|2018-03-23
689|1|2018-03-23
690|1|2018-03-23
691|1|2018-03-23
692|1|2018-03-23
693|1|2018-03-23
694|1|2018-03-23
695|1|2018-03-23
696|1|2018-03-23
697|1|2018-03-23
698|1|2018-03-23
699|1|2018-03-23
700|1|2018-03-23
701|1|2018-03-23
702|1|2018-03-23
703|1|2018-03-23
704|1|2018-03-23
705|1|2018-03-23
706|1|2018-03-23
707|1|2018-03-23
708|1|2018-03-23
709|1|2018-03-23
710|1|2018-03-23
711|1|2018-03-23
712|1|2018-03-23
713|1|2018-03-23
714|1|2018-03-24
715|1|2018-03-25
716|1|2018-03-26
717|1|2018-03-26
718|1|2018-03-26
719|1|2018-03-26
720|1|2018-03-26
721|1|2018-03-26
722|1|2018-03-26
723|1|2018-03-26
724|1|2018-03-26
725|1|2018-03-27
726|1|2018-03-27
727|1|2018-03-27
728|1|2018-03-27
729|1|2018-03-27
730|1|2018-03-27
731|1|2018-03-27
732|1|2018-03-27
733|1|2018-03-27
734|1|2018-03-27
735|1|2018-03-27
736|1|2018-03-27
737|1|2018-03-27
738|1|2018-03-28
739|1|2018-03-28
740|1|2018-03-29
741|1|2018-03-29
742|1|2018-03-29
743|1|2018-03-29
744|1|2018-03-29
745|1|2018-03-29
746|1|2018-03-29
747|1|2018-03-29
748|1|2018-03-29
749|1|2018-03-29
750|1|2018-03-30
751|1|2018-03-30
752|1|2018-03-30
753|1|2018-03-30
754|1|2018-03-30
755|1|2018-03-30
756|1|2018-03-30
757|1|2018-03-30
758|1|2018-03-30
759|1|2018-03-31
760|1|2018-03-31
761|1|2018-04-02
762|1|2018-04-02
763|1|2018-04-05
764|1|2018-04-05
765|1|2018-04-05
766|1|2018-04-06
767|1|2018-04-06
768|1|2018-04-06
769|1|2018-04-06
770|1|2018-04-06
771|1|2018-04-06
772|1|2018-04-07
773|1|2018-04-07
774|1|2018-04-07
775|1|2018-04-07
776|1|2018-04-07
777|1|2018-04-07
778|1|2018-04-07
779|1|2018-04-07
780|1|2018-04-07
781|1|2018-04-07
782|1|2018-04-07
783|1|2018-04-07
784|1|2018-04-07
785|1|2018-04-07
786|1|2018-04-07
787|1|2018-04-07
788|1|2018-04-07
789|1|2018-04-07
790|1|2018-04-07
791|1|2018-04-07
792|1|2018-04-07
793|1|2018-04-07
794|1|2018-04-07
795|1|2018-04-07
796|1|2018-04-07
797|1|2018-04-07
798|1|2018-04-07
799|1|2018-04-07
800|1|2018-04-07
801|1|2018-04-07
802|1|2018-04-07
803|1|2018-04-07
804|1|2018-04-07
805|1|2018-04-07
806|1|2018-04-07
807|1|2018-04-08
808|1|2018-04-08
809|1|2018-04-08
810|1|2018-04-08
811|1|2018-04-08
812|1|2018-04-08
813|1|2018-04-08
814|1|2018-04-08
815|1|2018-04-08
816|1|2018-04-08
817|1|2018-04-08
818|1|2018-04-08
819|1|2018-04-08
820|1|2018-04-08
821|1|2018-04-09
822|1|2018-04-09
823|1|2018-04-09
824|1|2018-04-09
825|1|2018-04-09
826|1|2018-04-09
827|1|2018-04-10
828|1|2018-04-10
829|1|2018-04-10
830|1|2018-04-10
831|1|2018-04-10
832|1|2018-04-10
833|1|2018-04-10
834|1|2018-04-10
835|1|2018-04-10
836|1|2018-04-10
837|1|2018-04-10
838|1|2018-04-10
839|1|2018-04-11
840|1|2018-04-11
841|1|2018-04-12
842|1|2018-04-12
843|1|2018-04-12
844|1|2018-04-12
845|1|2018-04-14
846|1|2018-04-14
847|1|2018-04-14
848|1|2018-04-14
849|1|2018-04-14
850|1|2018-04-14
851|1|2018-04-14
852|1|2018-04-14
853|1|2018-04-14
854|1|2018-04-14
855|1|2018-04-14
856|1|2018-04-14
857|1|2018-04-14
858|1|2018-04-14
859|1|2018-04-14
860|1|2018-04-14
861|1|2018-04-14
862|1|2018-04-14
863|1|2018-04-15
864|1|2018-04-15
865|1|2018-04-15
866|1|2018-04-15
867|1|2018-04-15
868|1|2018-04-15
869|1|2018-04-15
870|1|2018-04-15
871|1|2018-04-15
872|1|2018-04-15
873|1|2018-04-15
874|1|2018-04-15
875|1|2018-04-15
876|1|2018-04-15
877|1|2018-04-15
878|1|2018-04-15
879|1|2018-04-15
880|1|2018-04-15
881|1|2018-04-15
882|1|2018-04-15
883|1|2018-04-15
884|1|2018-04-15
885|1|2018-04-15
886|1|2018-04-15
887|1|2018-04-15
888|1|2018-04-15
889|1|2018-04-15
890|1|2018-04-15
891|1|2018-04-15
892|1|2018-04-15
893|1|2018-04-15
894|1|2018-04-15
895|1|2018-04-15
896|1|2018-04-15
897|1|2018-04-16
898|1|2018-04-16
899|1|2018-04-16
900|1|2018-04-16
901|1|2018-04-16
902|1|2018-04-16
903|1|2018-04-16
904|1|2018-04-16
905|1|2018-04-16
906|1|2018-04-16
907|1|2018-04-16
908|1|2018-04-17
909|1|2018-04-17
910|1|2018-04-17
911|1|2018-04-17
912|1|2018-04-17
913|1|2018-04-17
914|1|2018-04-17
915|1|2018-04-17
916|1|2018-04-17
917|1|2018-04-17
918|1|2018-04-17
919|1|2018-04-17
920|1|2018-04-17
921|1|2018-04-17
922|1|2018-04-17
923|1|2018-04-17
924|1|2018-04-17
925|1|2018-04-17
926|1|2018-04-17
927|1|2018-04-18
928|1|2018-04-18
929|1|2018-04-18
930|1|2018-04-18
931|1|2018-04-18
932|1|2018-04-18
933|1|2018-04-18
934|1|2018-04-18
935|1|2018-04-18
936|1|2018-04-18
937|1|2018-04-18
938|1|2018-04-18
939|1|2018-04-18
940|1|2018-04-19
941|1|2018-04-19
942|1|2018-04-19
943|1|2018-04-19
944|1|2018-04-19
945|1|2018-04-19
946|1|2018-04-19
947|1|2018-04-19
948|1|2018-04-19
949|1|2018-04-19
950|1|2018-04-19
951|1|2018-04-19
952|1|2018-04-19
953|1|2018-04-19
954|1|2018-04-19
955|1|2018-04-19
956|1|2018-04-19
957|1|2018-04-20
958|1|2018-04-21
959|1|2018-04-21
960|1|2018-04-21
961|1|2018-04-21
962|1|2018-04-21
963|1|2018-04-22
964|1|2018-04-22
965|1|2018-04-22
966|1|2018-04-22
967|1|2018-04-22
968|1|2018-04-22
969|1|2018-04-22
970|1|2018-04-22
971|1|2018-04-22
972|1|2018-04-22
973|1|2018-04-22
974|1|2018-04-22
975|1|2018-04-22
976|1|2018-04-22
977|1|2018-04-22
978|1|2018-04-22
979|1|2018-04-22
980|1|2018-04-22
981|1|2018-04-23
982|1|2018-04-23
983|1|2018-04-23
984|1|2018-04-23
985|1|2018-04-23
986|1|2018-04-23
987|1|2018-04-23
988|1|2018-04-23
989|1|2018-04-23
990|1|2018-04-23
991|1|2018-04-23
992|1|2018-04-23
993|1|2018-04-23
994|1|2018-04-23
995|1|2018-04-23
996|1|2018-04-23
997|1|2018-04-23
998|1|2018-04-23
999|1|2018-04-23
1000|1|2018-04-24
1001|1|2018-04-24
1002|1|2018-04-24
1003|1|2018-04-24
1004|1|2018-04-24
1005|1|2018-04-24
1006|1|2018-04-24
1007|1|2018-04-24
1008|1|2018-04-24
1009|1|2018-04-24
1010|1|2018-04-25
1011|1|2018-04-25
1012|1|2018-04-25
1013|1|2018-04-26
1014|1|2018-04-26
1015|1|2018-04-26
1016|1|2018-04-26
1017|1|2018-04-26
1018|1|2018-04-26
1019|1|2018-04-26
1020|1|2018-04-27
1021|1|2018-04-27
1022|1|2018-04-27
1023|1|2018-04-27
1024|1|2018-04-27
1025|1|2018-04-27
1026|1|2018-04-27
1027|1|2018-04-27
1028|1|2018-04-27
1029|1|2018-04-27
1030|1|2018-04-27
1031|1|2018-04-27
1032|1|2018-04-27
1033|1|2018-04-27
1034|1|2018-04-27
1035|1|2018-04-27
1036|1|2018-04-27
1037|1|2018-04-27
1038|1|2018-04-27
1039|1|2018-04-27
1040|1|2018-04-27
1041|1|2018-04-27
1042|1|2018-04-28
1043|1|2018-04-28
1044|1|2018-04-28
1045|1|2018-04-28
1046|1|2018-04-28
1047|1|2018-04-28
1048|1|2018-04-28
1049|1|2018-04-28
1050|1|2018-04-28
1051|1|2018-04-28
1052|1|2018-04-29
1053|1|2018-04-29
1054|1|2018-04-30
1055|1|2018-04-30
1056|1|2018-04-30
1057|1|2018-04-30
1058|1|2018-04-30
1059|1|2018-04-30
1060|1|2018-04-30
1061|1|2018-04-30
1062|1|2018-04-30
1063|1|2018-04-30
1064|1|2018-04-30
1065|1|2018-04-30
1066|1|2018-04-30
1067|1|2018-04-30
1068|1|2018-05-01
1069|1|2018-05-01
1070|1|2018-05-01
1071|1|2018-05-01
1072|1|2018-05-01
1073|1|2018-05-01
1074|1|2018-05-01
1075|1|2018-05-01
1076|1|2018-05-01
1077|1|2018-05-01
1078|1|2018-05-01
1079|1|2018-05-01
1080|1|2018-05-01
1081|1|2018-05-01
1082|1|2018-05-01
1083|1|2018-05-01
1084|1|2018-05-01
1085|1|2018-05-01
1086|1|2018-05-01
1087|1|2018-05-01
1088|1|2018-05-01
1089|1|2018-05-01
1090|1|2018-05-01
1091|1|2018-05-01
1092|1|2018-05-02
1093|1|2018-05-02
1094|1|2018-05-02
1095|1|2018-05-02
1096|1|2018-05-02
1097|1|2018-05-02
1098|1|2018-05-02
1099|1|2018-05-02
1100|1|2018-05-02
1101|1|2018-05-02
1102|1|2018-05-03
1103|1|2018-05-03
1104|1|2018-05-03
1105|1|2018-05-03
1106|1|2018-05-03
1107|1|2018-05-03
1108|1|2018-05-03
1109|1|2018-05-03
1110|1|2018-05-03
1111|1|2018-05-03
1112|1|2018-05-03
1113|1|2018-05-03
1114|1|2018-05-03
1115|1|2018-05-03
1116|1|2018-05-03
1117|1|2018-05-04
1118|1|2018-05-05
1119|1|2018-05-05
1120|1|2018-05-05
1121|1|2018-05-05
1122|1|2018-05-05
1123|1|2018-05-05
1124|1|2018-05-05
1125|1|2018-05-05
1126|1|2018-05-05
1127|1|2018-05-07
1128|1|2018-05-07
1129|1|2018-05-07
1130|1|2018-05-07
1131|1|2018-05-07
1132|1|2018-05-07
1133|1|2018-05-07
1134|1|2018-05-07
1135|1|2018-05-07
1136|1|2018-05-07
1137|1|2018-05-07
1138|1|2018-05-07
1139|1|2018-05-08
1140|1|2018-05-08
1141|1|2018-05-08
1142|1|2018-05-08
1143|1|2018-05-08
1144|1|2018-05-08
1145|1|2018-05-08
1146|1|2018-05-08
1147|1|2018-05-08
1148|1|2018-05-08
1149|1|2018-05-08
1150|1|2018-05-08
1151|1|2018-05-08
1152|1|2018-05-08
1153|1|2018-05-08
1154|1|2018-05-08
1155|1|2018-05-08
1156|1|2018-05-08
1157|1|2018-05-08
1158|1|2018-05-08
1159|1|2018-05-08
1160|1|2018-05-09
1161|1|2018-05-10
1162|1|2018-05-10
1163|1|2018-05-10
1164|1|2018-05-10
1165|1|2018-05-10
1166|1|2018-05-10
1167|1|2018-05-10
1168|1|2018-05-11
1169|1|2018-05-11
1170|1|2018-05-11
1171|1|2018-05-11
1172|1|2018-05-11
1173|1|2018-05-11
1174|1|2018-05-11
1175|1|2018-05-11
1176|1|2018-05-11
1177|1|2018-05-12
1178|1|2018-05-12
1179|1|2018-05-12
1180|1|2018-05-12
1181|1|2018-05-13
1182|1|2018-05-13
1183|1|2018-05-13
1184|1|2018-05-14
1185|1|2018-05-14
1186|1|2018-05-14
1187|1|2018-05-14
1188|1|2018-05-14
1189|1|2018-05-14
1190|1|2018-05-14
1191|1|2018-05-14
1192|1|2018-05-14
1193|1|2018-05-14
1194|1|2018-05-14
1195|1|2018-05-14
1196|1|2018-05-14
1197|1|2018-05-14
1198|1|2018-05-14
1199|1|2018-05-14
1200|1|2018-05-14
1201|1|2018-05-14
1202|1|2018-05-15
1203|1|2018-05-16
1204|1|2018-05-16
1205|1|2018-05-16
1206|1|2018-05-17
1207|1|2018-05-17
1208|1|2018-05-17
1209|1|2018-05-17
1210|1|2018-05-17
1211|1|2018-05-17
1212|1|2018-05-18
1213|1|2018-05-19
1214|1|2018-05-19
1215|1|2018-05-19
1216|1|2018-05-19
1217|1|2018-05-19
1218|1|2018-05-19
1219|1|2018-05-19
1220|1|2018-05-19
1221|1|2018-05-19
1222|1|2018-05-19
1223|1|2018-05-19
1224|1|2018-05-19
1225|1|2018-05-19
1226|1|2018-05-19
1227|1|2018-05-19
1228|1|2018-05-19
1229|1|2018-05-19
1230|1|2018-05-19
1231|1|2018-05-19
1232|1|2018-05-19
1233|1|2018-05-19
1234|1|2018-05-19
1235|1|2018-05-19
1236|1|2018-05-19
1237|1|2018-05-19
1238|1|2018-05-19
1239|1|2018-05-19
1240|1|2018-05-19
1241|1|2018-05-19
1242|1|2018-05-19
1243|1|2018-05-19
1244|1|2018-05-19
1245|1|2018-05-19
1246|1|2018-05-19
1247|1|2018-05-19
1248|1|2018-05-19
1249|1|2018-05-19
